date;open;close;adjClose;high;low;volume
07.07.2014;3058.75;25.050001;3131.25;3150;3040;47300
08.07.2014;3171.25;25.910002;3238.75;3375;3171.25;83800
09.07.2014;3142.5;24.890001;3111.25;3193.75;3071.25;48000
10.07.2014;3441.25;26.65;3331.25;3461.25;3231.25;70500
11.07.2014;3312.5;26.01;3251.25;3365;3226.25;42100
14.07.2014;3102.5;24.52;3065;3105;3006.25;38600
15.07.2014;3016.25;25.380001;3172.5;3277.5;2995;56800
16.07.2014;2986.25;24.15;3018.75;3132.5;2961.25;60600
17.07.2014;3096.25;28.789999;3598.75;3740;3012.5;128000
18.07.2014;3333.75;25;3125;3381.25;3075;75900
21.07.2014;3186.25;26.170002;3271.25;3401.25;3167.5;63500
22.07.2014;3112.5;25.060001;3132.5;3186.25;3056.25;48500
23.07.2014;3097.5;25.480001;3185;3220;3085;45100
24.07.2014;3136.25;25.18;3147.5;3245;3126.25;38100
25.07.2014;3250;26.660002;3332.5;3371.25;3241.25;51900
28.07.2014;3300;26.35;3293.75;3483.75;3263.75;57600
29.07.2014;3267.5;26.220001;3277.5;3346.25;3177.5;56600
30.07.2014;3216.25;27.160002;3395;3420;3200;73900
31.07.2014;3616.25;31.700001;3962.5;4053.75;3576.25;111900
01.08.2014;4013.75;34.730003;4341.25;4516.25;3718.75;144500
04.08.2014;4252.5;31.539999;3942.5;4367.5;3743.75;90200
05.08.2014;4100;35.880001;4485;4625;4005;107400
06.08.2014;4662.5;36.200001;4525;4680;4173.75;91400
07.08.2014;4303.75;37.77;4721.25;4888.75;4235;115000
08.08.2014;4732.5;34.740002;4342.5;4856.25;4310;79800
11.08.2014;4166.25;31.920002;3990;4205;3763.75;68500
12.08.2014;3951.25;31.389999;3923.75;4025;3806.25;57300
13.08.2014;3732.5;27.880003;3485;3782.5;3468.75;68600
14.08.2014;3397.5;26.09;3261.25;3915;3255;53100
15.08.2014;3125;26;3250;3608.75;3078.75;155300
18.08.2014;3048.75;24.1;3012.5;3092.5;3006.25;62500
19.08.2014;2936.25;23.620001;2952.5;2990;2915;49600
20.08.2014;3030;24;3000;3112.5;2967.5;72200
21.08.2014;3002.5;24.110001;3013.75;3080;2981.25;55300
22.08.2014;3005;23.9;2987.5;3111.25;2950;71300
25.08.2014;2920;23.42;2927.5;2972.5;2890;49200
26.08.2014;2927.5;23.83;2978.75;2998.75;2915;38800
27.08.2014;2992.5;24.110001;3013.75;3070;2961.25;44800
28.08.2014;3191.25;24.990002;3123.75;3210;3060;57500
29.08.2014;3056.25;24.610001;3076.25;3146.25;3033.75;72700
02.09.2014;3068.75;24.950001;3118.75;3165;3047.5;46400
03.09.2014;3017.5;24.360001;3045;3115;3012.5;56100
04.09.2014;2998.75;24.43;3053.75;3121.25;2920;74300
05.09.2014;3021.25;23.42;2927.5;3118.75;2920;70500
08.09.2014;2945;23.550001;2943.75;3012.5;2918.75;54500
09.09.2014;2975;24.76;3095;3131.25;2971.25;65300
10.09.2014;3110;24.469999;3058.75;3222.5;3025;64300
11.09.2014;3168.75;24.32;3040;3190;3033.75;56400
12.09.2014;3056.25;25.42;3177.5;3273.75;3046.25;83300
15.09.2014;3202.5;26.660002;3332.5;3373.75;3197.5;71300
16.09.2014;3405;24.08;3010;3415;2988.75;93300
17.09.2014;2977.5;23.620001;2952.5;3027.5;2823.75;101700
18.09.2014;2908.75;22.890001;2861.25;2937.5;2858.75;55800
19.09.2014;2802.5;22.960001;2870;2942.5;2777.5;92000
22.09.2014;2930;24.560001;3070;3110;2921.25;113000
23.09.2014;3213.75;26.35;3293.75;3293.75;3096.25;89900
24.09.2014;3250;24.560001;3070;3311.25;3060;71900
25.09.2014;3127.5;28.230001;3528.75;3620;3125;181400
26.09.2014;3470;26.320002;3290;3507.5;3218.75;90100
29.09.2014;3651.25;28.940001;3617.5;3730;3443.75;91900
30.09.2014;3642.5;29.630003;3703.75;3763.75;3500;84700
01.10.2014;3706.25;30.980001;3872.5;4060;3690;100600
02.10.2014;3905;30.330002;3791.25;4130;3646.25;102600
03.10.2014;3537.5;26.639999;3330;3581.25;3246.25;87600
06.10.2014;3173.75;27.480001;3435;3461.25;3106.25;75300
07.10.2014;3591.25;31.289999;3911.25;3922.5;3567.5;105400
08.10.2014;3947.5;26.060001;3257.5;4023.75;3225;120200
09.10.2014;3331.25;30.610001;3826.25;3851.25;3287.5;122000
10.10.2014;3872.5;37.59;4698.75;4706.25;3715;183600
13.10.2014;4522.5;45.27;5658.75;5687.5;4368.75;201200
14.10.2014;5327.5;43.630001;5453.75;5892.5;4740;196400
15.10.2014;6168.75;44.560001;5570;6887.5;5500;187700
16.10.2014;6941.25;45.939999;5742.5;7035;5457.5;162000
17.10.2014;4938.75;41.870003;5233.75;5478.75;4758.75;150400
20.10.2014;5305;35.570004;4446.25;5358.75;4416.25;106000
21.10.2014;4102.5;30.210001;3776.25;4162.5;3727.5;127100
22.10.2014;3701.25;34.799999;4350;4378.75;3613.75;157700
23.10.2014;3827.5;30.950001;3868.75;4000;3638.75;151800
24.10.2014;3858.75;30.220001;3777.5;4290;3725;114600
27.10.2014;3896.25;29.389999;3673.75;4031.25;3633.75;100100
28.10.2014;3562.5;25.540001;3192.5;3573.75;3187.5;123000
29.10.2014;3201.25;26.26;3282.5;3475;3163.75;140200
30.10.2014;3427.5;26.410002;3301.25;3530;3175;114700
31.10.2014;3105;25.1;3137.5;3247.5;3092.5;84300
03.11.2014;3135;25.910002;3238.75;3312.5;3100;82700
04.11.2014;3293.75;25.6;3200;3468.75;3178.75;117200
05.11.2014;3083.75;24.910002;3113.75;3236.25;3076.25;65300
06.11.2014;3075;23.660002;2957.5;3191.25;2930;97900
07.11.2014;2946.25;22.980001;2872.5;3015;2857.5;96800
10.11.2014;2843.75;21.26;2657.5;2856.25;2610;118600
11.11.2014;2620;21.190001;2648.75;2753.75;2595;84300
12.11.2014;2771.25;21.660002;2707.5;2781.25;2655;75500
13.11.2014;2731.25;22.18;2772.5;2930;2660;122700
14.11.2014;2803.75;22.290001;2786.25;2906.25;2770;81100
17.11.2014;2838.75;22.230001;2778.75;2880;2718.75;81700
18.11.2014;2740;21.380001;2672.5;2745;2612.5;76100
19.11.2014;2743.75;22.450001;2806.25;2860;2722.5;82900
20.11.2014;2912.5;22.08;2760;2925;2727.5;55500
21.11.2014;2587.5;21.140001;2642.5;2688.75;2585;72400
24.11.2014;2596.25;20.17;2521.25;2617.5;2521.25;69700
25.11.2014;2507.5;20.02;2502.5;2566.25;2476.25;68900
26.11.2014;2497.5;19.25;2406.25;2506.25;2397.5;71900
28.11.2014;2430;20.290001;2536.25;2551.25;2397.5;50800
01.12.2014;2640;22.02;2752.5;2800;2621.25;110900
02.12.2014;2740;19.560001;2445;2740;2433.75;90700
03.12.2014;2380;18.840002;2355;2413.75;2337.5;57100
04.12.2014;2412.5;18.910002;2363.75;2500;2312.5;99500
05.12.2014;2287.5;18.27;2283.75;2318.75;2202.5;112100
08.12.2014;2307.5;19.590002;2448.75;2505;2233.75;125600
09.12.2014;2708.75;20.02;2502.5;2797.5;2467.5;174500
10.12.2014;2610;24.360001;3045;3052.5;2587.5;166400
11.12.2014;2956.25;27.180002;3397.5;3413.75;2696.25;202000
12.12.2014;3696.25;30.080002;3760;3808.75;3330;233100
15.12.2014;3422.5;28.789999;3598.75;3875;3235;227200
16.12.2014;3760;31.35;3918.75;3937.5;3177.5;198600
17.12.2014;4025;24.860001;3107.5;4035;3078.75;181600
18.12.2014;2811.25;23.390001;2923.75;3093.75;2787.5;141100
19.12.2014;2895;22.950001;2868.75;2983.75;2782.5;87600
22.12.2014;2706.25;20.700001;2587.5;2750;2587.5;103700
23.12.2014;2558.75;20.82;2602.5;2712.5;2556.25;71900
24.12.2014;2545;20.410002;2551.25;2600;2527.5;29400
26.12.2014;2556.25;20.870001;2608.75;2631.25;2518.75;46400
29.12.2014;2627.5;20.620001;2577.5;2657.5;2548.75;66500
30.12.2014;2666.25;21.700001;2712.5;2742.5;2597.5;65700
31.12.2014;2687.5;25.15;3143.75;3243.75;2668.75;114000
02.01.2015;2930;24.33;3041.25;3402.5;2863.75;165300
05.01.2015;3210;27.830002;3478.75;3583.75;3181.25;170200
06.01.2015;3448.75;29.070002;3633.75;3900;3356.25;217200
07.01.2015;3427.5;27.230001;3403.75;3587.5;3308.75;142900
08.01.2015;3147.5;23.880001;2985;3170;2945;120100
09.01.2015;2907.5;25.57;3196.25;3252.5;2905;152600
12.01.2015;3250;27.99;3498.75;3670;3226.25;160700
13.01.2015;3337.5;29.65;3706.25;3893.75;3252.5;220400
14.01.2015;4062.5;30.770002;3846.25;4125;3808.75;189600
15.01.2015;3760;32.600002;4075;4097.5;3648.75;203700
16.01.2015;4087.5;31.220001;3902.5;4251.25;3817.5;162400
20.01.2015;3678.75;30.690001;3836.25;4098.75;3662.5;147200
21.01.2015;3931.25;27.780003;3472.5;4026.25;3462.5;167900
22.01.2015;3272.5;24.219999;3027.5;3532.5;3015;161700
23.01.2015;3108.75;25.370001;3171.25;3202.5;2935;109300
26.01.2015;3118.75;23.120001;2890;3243.75;2887.5;137100
27.01.2015;3168.75;25.08;3135;3228.75;2956.25;198300
28.01.2015;2986.25;29.200001;3650;3713.75;2981.25;270600
29.01.2015;3636.25;27.130003;3391.25;3896.25;3335;199800
30.01.2015;3582.5;32.360001;4045;4088.75;3448.75;282400
02.02.2015;3798.75;29.030003;3628.75;4165;3628.75;259100
03.02.2015;3510;26.320002;3290;3572.5;3266.25;168200
04.02.2015;3373.75;27.780003;3472.5;3503.75;3180;204100
05.02.2015;3385;25.610001;3201.25;3387.5;3161.25;154000
06.02.2015;3126.25;27.800001;3475;3622.5;3085;256900
09.02.2015;3612.5;28.160002;3520;3668.75;3488.75;189500
10.02.2015;3351.25;26.030003;3253.75;3487.5;3210;163400
11.02.2015;3313.75;26.26;3282.5;3403.75;3263.75;142600
12.02.2015;3133.75;23.18;2897.5;3170;2875;183700
13.02.2015;2868.75;22.57;2821.25;2977.5;2793.75;167000
17.02.2015;2875;22.68;2835;2920;2795;120400
18.02.2015;2906.25;22.33;2791.25;2917.5;2766.25;130100
19.02.2015;2847.5;21.370001;2671.25;2858.75;2663.75;113700
20.02.2015;2772.5;19.810001;2476.25;2806.25;2437.5;199800
23.02.2015;2528.75;19.950001;2493.75;2558.75;2471.25;96100
24.02.2015;2475;18.280001;2285;2481.25;2260;167000
25.02.2015;2292.5;18.490002;2311.25;2360;2107.5;206600
26.02.2015;2297.5;18.050001;2256.25;2387.5;2198.75;208400
27.02.2015;2255;17.840002;2230;2296.25;2165;201700
02.03.2015;2211.25;16.68;2085;2228.75;2081.25;176900
03.03.2015;2126.25;17.360001;2170;2282.5;2105;213800
04.03.2015;2237.5;17.32;2165;2331.25;2156.25;188100
05.03.2015;2133.75;16.870001;2108.75;2200;2101.25;196400
06.03.2015;2168.75;18.380001;2297.5;2317.5;2108.75;307200
09.03.2015;2262.5;17.840002;2230;2295;2186.25;158900
10.03.2015;2352.5;18.92;2365;2431.25;2323.75;260200
11.03.2015;2377.5;19.82;2477.5;2518.75;2365;211400
12.03.2015;2391.25;17.5;2187.5;2398.75;2177.5;181600
13.03.2015;2205;18.230001;2278.75;2397.5;2181.25;227100
16.03.2015;2222.5;17.4;2175;2237.5;2131.25;161500
17.03.2015;2235;17.230001;2153.75;2268.75;2138.75;145400
18.03.2015;2177.5;15.7;1962.5;2213.75;1935;237400
19.03.2015;2027.5;15.72;1965;2068.75;1955;138000
20.03.2015;1920;15.260001;1907.5;1947.5;1790;241800
23.03.2015;1876.25;14.7;1837.5;1881.25;1793.75;153200
24.03.2015;1842.5;14.540001;1817.5;1865;1750;197500
25.03.2015;1803.75;15.82;1977.5;1990;1781.25;281300
26.03.2015;2062.5;15.63;1953.75;2103.75;1928.75;304900
27.03.2015;1953.75;15.240001;1905;1966.25;1890;168600
30.03.2015;1816.25;14.31;1788.75;1827.5;1772.5;166300
31.03.2015;1806.25;15.05;1881.25;2390;1795;103400
01.04.2015;1887.5;15;1875;2001.25;1786.25;232500
02.04.2015;1850;14.410001;1801.25;1872.5;1792.5;155200
06.04.2015;1841.25;13.81;1726.25;1855;1695;279200
07.04.2015;1700;13.72;1715;1718.75;1663.75;202100
08.04.2015;1695;13.190001;1648.75;1718.75;1642.5;318600
09.04.2015;1635;12.320001;1540;1672.5;1533.75;320800
10.04.2015;1510;11.22;1402.5;1515;1398.75;253300
13.04.2015;1362.5;11.79;1473.75;1500;1335;367200
14.04.2015;1500;11.55;1443.75;1530;1415;255900
15.04.2015;1405;11.04;1380;1408.75;1348.75;208000
16.04.2015;1391.25;10.580001;1322.5;1400;1297.5;200300
17.04.2015;1408.75;11.29;1411.25;1486.25;1395;366100
20.04.2015;1356.25;10.55;1318.75;1371.25;1301.25;160300
21.04.2015;1287.5;10.55;1318.75;1348.75;1277.5;147000
22.04.2015;1302.5;10.320001;1290;1356.25;1278.75;133000
23.04.2015;1311.25;10.120001;1265;1317.5;1241.25;146100
24.04.2015;1248.75;9.93;1241.25;1270;1233.75;102500
27.04.2015;1216.25;10.52;1315;1330;1210;183300
28.04.2015;1330;9.75;1218.75;1402.5;1218.75;242400
29.04.2015;1281.25;10.26;1282.5;1325;1233.75;236100
30.04.2015;1315;10.820001;1352.5;1406.25;1288.75;252800
01.05.2015;1317.5;9.77;1221.25;1318.75;1221.25;211400
04.05.2015;1203.75;9.81;1226.25;1253.75;1185;150000
05.05.2015;1238.75;10.45;1306.25;1310;1220;262300
06.05.2015;1276.25;10.79;1348.75;1437.5;1263.75;317500
07.05.2015;1365;10.650001;1331.25;1401.25;1306.25;227700
08.05.2015;1228.75;9.52;1190;1246.25;1187.5;231200
11.05.2015;1200;10.05;1256.25;1257.5;1191.25;159000
12.05.2015;1300;9.97;1246.25;1331.25;1231.25;221000
13.05.2015;1226.25;9.650001;1206.25;1251.25;1198.75;185300
14.05.2015;1176.25;9.240001;1155;1187.5;1153.75;186400
15.05.2015;1145;9.070001;1133.75;1180;1132.5;180600
18.05.2015;1133.75;8.47;1058.75;1137.5;1040;194300
19.05.2015;1046.25;8.23;1028.75;1075;1011.25;236800
20.05.2015;1024;41.290001;1032.25;1060.75;1013.5;495600
21.05.2015;1043;38.990002;974.75;1054.25;964.5;457200
22.05.2015;970;39.120003;978;986.5;955.25;347900
26.05.2015;1000.25;42.180004;1054.5;1072.25;991.25;598300
27.05.2015;1035.25;39.09;977.25;1048.25;964.25;428700
28.05.2015;999.5;39.970001;999.25;1027;987.5;477300
29.05.2015;1003.75;40.52;1013;1039.75;984;495200
01.06.2015;988.75;39.700001;992.5;1023.5;971.5;466200
02.06.2015;1016.25;40.990002;1024.75;1037;990;416700
03.06.2015;1006.75;39.560001;989;1021.75;983.25;368000
04.06.2015;1012.75;42.200001;1055;1066.5;1003.75;437400
05.06.2015;1059.5;40.730003;1018.25;1078.25;1013.75;445200
08.06.2015;1028;42.430004;1060.75;1075.5;1022.75;278100
09.06.2015;1068;41.490002;1037.25;1088.75;1027.5;315400
10.06.2015;1006.5;37.880001;947;1010.25;940.5;374000
11.06.2015;926.5;36.25;906.25;934;896.5;353200
12.06.2015;930;37.150002;928.75;964.25;923.75;366100
15.06.2015;975;40.310001;1007.75;1012;967.5;401100
16.06.2015;1027.25;38.799999;970;1037.5;960.75;300200
17.06.2015;960.75;38.610001;965.25;1009;943.5;370700
18.06.2015;938.75;36.370003;909.25;943.75;886.75;420200
19.06.2015;905.5;36.950001;923.75;933;902;317700
22.06.2015;878.5;33.560001;839;891.25;838.75;366700
23.06.2015;831.25;31.810001;795.25;833.25;795.25;406900
24.06.2015;804.75;33;825;828.25;783.25;411500
25.06.2015;812.5;33.490002;837.25;848.5;797.25;375100
26.06.2015;828.5;33.139999;828.5;865;818.5;424400
29.06.2015;932;44.5;1112.5;1131.25;906;1058800
30.06.2015;997;43.960003;1099;1201.5;991.75;1076300
01.07.2015;982.5;37.830002;945.75;1051.5;940.25;670400
02.07.2015;944.25;42.59;1064.75;1100;937.5;751700
06.07.2015;1166.75;44.700001;1117.5;1187;1070.5;770800
07.07.2015;1115.5;40.230003;1005.75;1240;1003.25;886500
08.07.2015;1087.5;48.049999;1201.25;1207.5;1065.75;812400
09.07.2015;1072.75;48.990002;1224.75;1237.5;1064;582800
10.07.2015;1093.75;41.310001;1032.75;1167;1024;656000
13.07.2015;919.5;33.189999;829.75;929.25;820;607700
14.07.2015;831.5;32.510002;812.75;840.25;781.25;422200
15.07.2015;806.5;32.330002;808.25;847.75;785.25;566600
16.07.2015;756.5;28.09;702.25;760.75;700;523900
17.07.2015;693.5;27.520002;688;711;687.5;335500
20.07.2015;689;27.460001;686.5;697.5;657;489000
21.07.2015;680.5;26.910002;672.75;698.75;672;460600
22.07.2015;708.5;26.710001;667.75;709.75;654;434700
23.07.2015;654.5;27.35;683.75;703.5;647;531200
24.07.2015;685.25;29.110001;727.75;747;671.25;656800
27.07.2015;784.75;32.150002;803.75;836.75;765.5;798000
28.07.2015;756.5;27.460001;686.5;797.25;672;745800
29.07.2015;675.75;26.480001;662;684.75;650.5;444400
30.07.2015;666.5;26.15;653.75;694;648;479900
31.07.2015;644.25;26.039999;651;668;632.75;518500
03.08.2015;646.5;25.25;631.25;684;628.75;723900
04.08.2015;639.75;25.450001;636.25;660;625.5;520200
05.08.2015;630.5;25.07;626.75;645.5;608.5;516400
06.08.2015;629.25;26.930002;673.25;697.25;627.5;678800
07.08.2015;670.25;26.410002;660.25;698.5;651.75;731500
10.08.2015;627.25;24.43;610.75;627.25;608.75;414100
11.08.2015;656.5;26.630003;665.75;690.75;639.75;631400
12.08.2015;737.5;26.620001;665.5;762.5;654.25;824400
13.08.2015;651.5;25.930002;648.25;678.5;631.5;526800
14.08.2015;646.25;25.820002;645.5;665;634.5;453100
17.08.2015;658.5;25.27;631.75;671;628.25;376200
18.08.2015;636.25;25.810001;645.25;652.5;624.25;352400
19.08.2015;663.75;26.800001;670;702.25;631.5;795800
20.08.2015;727;31.360001;784;796.25;708;906900
21.08.2015;865;41.91;1047.75;1056.25;817;1523500
24.08.2015;1709.25;57.299999;1432.5;1842.25;1143;1676600
25.08.2015;1080;66.279999;1657;1672.5;1067;1152800
26.08.2015;1385.5;54.560005;1364;1743;1330;1417500
27.08.2015;1249.5;57.160004;1429;1611;1244.75;866000
28.08.2015;1530;63.049999;1576.25;1722;1483;1006300
31.08.2015;1614;67.550003;1688.75;1717;1575.5;725100
01.09.2015;2003.25;87.540001;2188.5;2281.25;1902.5;882900
02.09.2015;1944.75;69.400002;1735;2109.75;1726.5;711300
03.09.2015;1615.5;68.340004;1708.5;1809.25;1475;987300
04.09.2015;1874.5;78.420006;1960.5;2037.5;1789.25;914000
08.09.2015;1725;64.5;1612.5;1773;1597.25;670000
09.09.2015;1437.5;67.279999;1682;1703.5;1431.25;934900
10.09.2015;1779;63.910004;1597.75;1796.5;1595;868100
11.09.2015;1607.25;60.779999;1519.5;1662;1516;555300
14.09.2015;1511.75;60.799999;1520;1590;1509;437400
15.09.2015;1475;48.939999;1223.5;1498.75;1216;721600
16.09.2015;1129;42.980003;1074.5;1206.5;1065.25;675200
17.09.2015;1059.5;42.25;1056.25;1109.25;876;1032400
18.09.2015;1270;52.910004;1322.75;1356.75;1183.25;930900
21.09.2015;1247.75;46.139999;1153.5;1278.5;1147;823900
22.09.2015;1260.75;51;1275;1392.5;1225;1000700
23.09.2015;1277.25;48.75;1218.75;1311;1191;677500
24.09.2015;1335;51.170002;1279.25;1459.5;1262.75;973500
25.09.2015;1178.75;53.960003;1349;1411;1172.75;841800
28.09.2015;1444;61.5;1537.5;1612.5;1417.25;942000
29.09.2015;1501;61.600002;1540;1616;1425.25;875300
30.09.2015;1408.75;55.960003;1399;1487.75;1376.5;619700
01.10.2015;1406.5;54.779999;1369.5;1496.5;1366.25;551900
02.10.2015;1465;49;1225;1493.25;1225;810600
05.10.2015;1174.75;43.530003;1088.25;1181;1072.25;503700
06.10.2015;1078.25;44.470001;1111.75;1144.5;1047.75;603800
07.10.2015;1082.5;42.220001;1055.5;1132.25;1047.75;612800
08.10.2015;1048.75;38.200001;955;1071.5;928;674100
09.10.2015;945;38.110001;952.75;1009.75;926;580000
12.10.2015;948;33.52;838;965.25;818.75;594600
13.10.2015;871;36.689999;917.25;928.5;811.5;805500
14.10.2015;935;38.210003;955.25;1004;898.75;870000
15.10.2015;916.25;32.830002;820.75;933.5;809.25;670300
16.10.2015;789.25;31.920002;798;859.75;787.75;687200
19.10.2015;803.5;27.580002;689.5;808.75;686;860400
20.10.2015;701.75;29.430002;735.75;760;680.75;743900
21.10.2015;718;33.5;837.5;847;700;1013200
22.10.2015;790;27.370001;684.25;791.75;679.5;933700
23.10.2015;648;27.74;693.5;719.5;643.25;904800
26.10.2015;712.5;29.51;737.75;741.25;693.25;631400
27.10.2015;756.75;28.289999;707.25;760;702.75;724400
28.10.2015;704.75;26.680002;667;749.5;663.75;937800
29.10.2015;688.25;27.370001;684.25;710.75;671.5;685100
30.10.2015;689.75;28.210001;705.25;708.75;668.75;631500
02.11.2015;703;25.310001;632.75;707.5;622.5;767900
03.11.2015;650;26.5;662.5;667.5;627.5;557700
04.11.2015;650.5;28.080002;702;715.75;645;920600
05.11.2015;700.75;26.910002;672.75;726.25;667;851200
06.11.2015;674;25.770002;644.25;704.75;642.5;891900
09.11.2015;649.75;28.4;710;733;644.25;1039200
10.11.2015;727.5;26.800001;670;734.5;662.5;720100
11.11.2015;659.75;27.950001;698.75;700;656.75;674900
12.11.2015;737.5;32.980003;824.5;827;719.75;1138200
13.11.2015;832;37.41;935.25;944;818.75;1914200
16.11.2015;931.25;29.920002;748;945;742;1316100
17.11.2015;728;33.080002;827;856.25;721.5;1430300
18.11.2015;797.25;28.920002;723;801.5;720;1022500
19.11.2015;737;30.9;772.5;791.5;730;815300
20.11.2015;725.5;28.889999;722.25;735.75;703.75;875700
23.11.2015;712.5;27.34;683.5;727;675.25;839800
24.11.2015;720.25;27.580002;689.5;736;675;1002100
25.11.2015;685;26.75;668.75;697.25;661.25;612700
27.11.2015;663.75;27.180002;679.5;683.75;661.25;340300
30.11.2015;669.75;26.870001;671.75;687.5;661.75;752400
01.12.2015;654;24.640001;616;666.75;612.5;860400
02.12.2015;616.75;26.460001;661.5;670;595.75;1150400
03.12.2015;638.75;30.200001;755;787.5;631.25;1792500
04.12.2015;712.25;24.77;619.25;725;618.75;1350300
07.12.2015;623;25.980001;649.5;692.5;622.25;1065000
08.12.2015;702.75;27.550001;688.75;720.25;658.75;1363300
09.12.2015;705;29.810001;745.25;787;655;1761100
10.12.2015;753;30.570002;764.25;781.75;710.25;1248900
11.12.2015;845;39.810001;995.25;1027.75;828;2116700
14.12.2015;977.25;33.889999;847.25;1077.25;831.25;1932300
15.12.2015;791.25;31.160002;779;846.5;755.25;1195900
16.12.2015;723;26.930002;673.25;759.75;647.5;1154600
17.12.2015;664.75;29.210001;730.25;747.5;664.25;1162500
18.12.2015;779;33.950001;848.75;863;762;1873500
21.12.2015;782.5;30.76;769;848.5;766;1289500
22.12.2015;715.25;27.65;691.25;736.25;675.5;924100
23.12.2015;656.75;26.300001;657.5;687.25;647;832000
24.12.2015;667.5;27.220001;680.5;685;661;354800
28.12.2015;705;26.570002;664.25;731.5;663.25;916700
29.12.2015;645;25.710001;642.75;656.25;634.25;748800
30.12.2015;657.75;27.180002;679.5;684.75;653.75;746000
31.12.2015;696.75;28.35;708.75;712.5;672.25;1078900
04.01.2016;823.25;31.960001;799;870.75;793.75;1727700
05.01.2016;766.25;30.130003;753.25;814.75;738.25;1273800
06.01.2016;852.25;31.930002;798.25;852.75;793.25;1448500
07.01.2016;905.75;38.84;971;996.5;863.5;1884800
08.01.2016;896;42.820004;1070.5;1099.25;875.75;1932200
11.01.2016;1043;39.900002;997.5;1236;978;2152300
12.01.2016;915.25;36.170002;904.25;1033.5;898;1657800
13.01.2016;868;43.460003;1086.5;1122.5;863.5;1846200
14.01.2016;1064.75;40.060001;1001.5;1167.75;950;1610500
15.01.2016;1230;48.150002;1203.75;1284.75;1145;1438000
19.01.2016;1116.25;48.360001;1209;1320;1113.5;1615300
20.01.2016;1284.75;50.639999;1266;1475;1213.75;1850300
21.01.2016;1241.25;50.34;1258.5;1367.25;1172;1545000
22.01.2016;1141.25;41.860001;1046.5;1167;1043.75;826500
25.01.2016;1073.5;45.939999;1148.5;1158.5;1039.25;808200
26.01.2016;1116.5;41.570004;1039.25;1145.75;1036;919500
27.01.2016;1065;45.02;1125.5;1155.5;995;1339700
28.01.2016;1050.5;42.010002;1050.25;1148.75;1032.75;1147200
29.01.2016;1033.75;38.470001;961.75;1045.5;955.75;1077800
01.02.2016;971.5;37.540001;938.5;1003.25;915.75;1030000
02.02.2016;997.75;42.430004;1060.75;1078.75;994.25;1135000
03.02.2016;1027.5;41.560001;1039;1183.25;1026;1551700
04.02.2016;1062.75;42.299999;1057.5;1088.25;1008.5;1112100
05.02.2016;1054;45.600002;1140;1177.5;1051.5;1255800
08.02.2016;1227;50.060001;1251.5;1346.75;1204.5;1211500
09.02.2016;1350.75;50.850002;1271.25;1361.5;1222.5;1344500
10.02.2016;1224.25;51.779999;1294.5;1297.25;1179.75;1125000
11.02.2016;1468.25;58.040005;1451;1548;1389.25;1611300
12.02.2016;1366.5;53.260006;1331.5;1432.75;1324;1187000
16.02.2016;1243;48.360001;1209;1284.25;1199.5;1082900
17.02.2016;1149.5;44.600002;1115;1174.5;1101;597300
18.02.2016;1098.5;44.27;1106.75;1144.5;1073;1018200
19.02.2016;1145.75;41.950001;1048.75;1165.25;1046;1090400
22.02.2016;989;37.230003;930.75;996.25;927.75;792700
23.02.2016;955.5;40.950001;1023.75;1032.5;941.25;775300
24.02.2016;1109.25;40.400002;1010;1145;1000;1458900
25.02.2016;993.5;37.620003;940.5;1033.5;938.75;987600
26.02.2016;909.75;38.610001;965.25;983.75;900;1164500
29.02.2016;956.5;39.740002;993.5;998.75;905;914700
01.03.2016;948.5;32.950001;823.75;968.75;822.5;913400
02.03.2016;826.75;31.690001;792.25;851.5;790.5;642600
03.03.2016;800.75;29.580002;739.5;812.75;725.25;1019300
04.03.2016;715.5;30.25;756.25;773;707.75;1003400
07.03.2016;786.75;30.380003;759.5;793.75;725;992800
08.03.2016;790;32.670002;816.75;821;769;1012700
09.03.2016;798.5;31.84;796;829.5;786.75;808000
10.03.2016;769.5;30.660002;766.5;840;720.25;1336000
11.03.2016;728.75;27.620001;690.5;737;688.75;1008300
14.03.2016;698.25;26.700001;667.5;709.5;659.5;718300
15.03.2016;707.5;27.389999;684.75;712.5;683.5;678500
16.03.2016;703.5;25.43;635.75;705.75;624.5;1231500
17.03.2016;635.25;23.890001;597.25;643.5;582.75;1295600
18.03.2016;581.25;23.5;587.5;611.75;566.25;1146500
21.03.2016;588;22.15;553.75;591.75;550.75;1066200
22.03.2016;568.5;21.560001;539;571.75;531.25;1128800
23.03.2016;550;23.58;589.5;595.75;548.75;1247500
24.03.2016;630;23.33;583.25;640;581.75;1321200
28.03.2016;570.75;22.730001;568.25;590.75;549.25;902400
29.03.2016;569.75;20.110001;502.75;579.5;501.25;1255400
30.03.2016;483.75;19.110001;477.75;501;462.5;1007300
31.03.2016;485.5;19.33;483.25;498;464.75;1136400
01.04.2016;514.5;18.219999;455.5;520.75;452.75;1402800
04.04.2016;453.75;19.17;479.25;483;449.25;1138300
05.04.2016;516.25;21.370001;534.25;539.5;503.25;1495300
06.04.2016;530.5;18.68;467;538.5;464.5;1202600
07.04.2016;492;22.07;551.75;573.25;480.75;1302200
08.04.2016;511.75;20.92;523;545.25;493.75;1441500
11.04.2016;505.75;21.57;539.25;539.75;493;1218800
12.04.2016;538;20.08;502;563.25;491.75;1954100
